v,t,filtered_v
4e-05,25237.405662,0.041915
0.00015,25237.409663,0.14503
0.00013,25237.413663,0.125825
0.0001,25237.417663,0.102968
0.00022,25237.421663,0.217491
0.00019,25237.425663,0.185185
0.00025,25237.429664,0.2534
0.00026,25237.433664,0.258974
0.00017,25237.437664,0.171227
0.00015,25237.441664,0.146333
0.00023,25237.445664,0.22757
0.00024,25237.449664,0.238786
0.00021,25237.453665,0.210171
0.00015,25237.457665,0.151685
0.00022,25237.461665,0.219026
0.00021,25237.465665,0.207898
0.00018,25237.469665,0.181194
0.00024,25237.473665,0.240711
0.00025,25237.477666,0.248415
0.00022,25237.481666,0.215209
0.0003,25237.485666,0.29814
0.00024,25237.489666,0.237825
0.00023,25237.493666,0.233421
0.00032,25237.497667,0.321994
0.00047,25237.501667,0.469078
0.00122,25237.505667,1.218023
0.00148,25237.509667,1.479978
0.00071,25237.513667,0.709537
0.00036,25237.517667,0.361962
0.00029,25237.521668,0.289724
0.00029,25237.525668,0.28758
0.00037,25237.529668,0.366591
0.00038,25237.533668,0.384575
0.00037,25237.537668,0.36515
0.00036,25237.541669,0.359351
0.00033,25237.545669,0.334434
0.00045,25237.549669,0.44934
0.00035,25237.553669,0.352714
0.00036,25237.557669,0.359703
0.00044,25237.561669,0.43713
0.00038,25237.56567,0.376161
0.00037,25237.56967,0.374609
0.00035,25237.57367,0.34624
0.00043,25237.57767,0.431976
0.00039,25237.58167,0.394165
0.00042,25237.58567,0.419735
0.00042,25237.589671,0.418793
0.00038,25237.593671,0.378161
0.00041,25237.597671,0.412265
0.00038,25237.601671,0.381011
0.00039,25237.605671,0.390028
0.00045,25237.609672,0.447859
0.00033,25237.613672,0.330519
0.00041,25237.617672,0.405484
0.00037,25237.621672,0.366673
0.00042,25237.625672,0.419831
0.00037,25237.629672,0.369168
0.00035,25237.633673,0.354734
0.00034,25237.637673,0.344558
0.00054,25237.641673,0.54053
0.00041,25237.645673,0.408636
0.00038,25237.649673,0.377979
0.00044,25237.653673,0.443325
0.00039,25237.657674,0.390539
0.00042,25237.661674,0.424984
0.0003,25237.665674,0.304688
0.00028,25237.669674,0.284479
0.00028,25237.673674,0.278722
0.00041,25237.677675,0.406549
0.0003,25237.681675,0.303889
0.00046,25237.685675,0.45984
0.00037,25237.689675,0.371729
0.00035,25237.693675,0.345236
0.00039,25237.697675,0.392026
0.00039,25237.701676,0.386455
0.00045,25237.705676,0.453242
0.00038,25237.709676,0.377885
0.00036,25237.713676,0.357057
0.00032,25237.717676,0.320157
0.00033,25237.721677,0.331313
0.00031,25237.725677,0.30718
0.00036,25237.729677,0.361538
0.00039,25237.733677,0.387646
0.00033,25237.737677,0.32533
0.00026,25237.741677,0.255538
0.00032,25237.745678,0.318884
0.00036,25237.749678,0.361518
0.00026,25237.753678,0.25597
0.00034,25237.757678,0.338224
0.00029,25237.761678,0.286925
0.00029,25237.765678,0.293894
0.00025,25237.769679,0.247563
0.00034,25237.773679,0.343645
0.00029,25237.777679,0.290945
0.00033,25237.781679,0.32753
0.0004,25237.785679,0.396924
0.00025,25237.78968,0.246983
0.0003,25237.79368,0.298563
0.00031,25237.79768,0.306106
0.00027,25237.80168,0.272788
0.00017,25237.80568,0.17363
0.00019,25237.80968,0.194444
0.00026,25237.813681,0.258068
0.00025,25237.817681,0.24759
0.00018,25237.821681,0.179535
0.00035,25237.825681,0.354283
0.00013,25237.829681,0.130441
0.00015,25237.833681,0.150319
0.0002,25237.837682,0.203669
0.00019,25237.841682,0.192712
0.00019,25237.845682,0.190117
0.00023,25237.849682,0.23211
0.0001,25237.853682,0.103071
0.00024,25237.857683,0.239264
0.00019,25237.861683,0.187896
7e-05,25237.865683,0.070245
0.00016,25237.869683,0.159961
7e-05,25237.873683,0.066873
0.00013,25237.877683,0.132174
1e-05,25237.881684,0.012958
0.00011,25237.885684,0.112296
4e-05,25237.889684,0.042789
3e-05,25237.893684,0.033566
6e-05,25237.897684,0.062421
0.0001,25237.901685,0.095953
0.00011,25237.905685,0.10615
-0.0,25237.909685,-0.001466
-4e-05,25237.913685,-0.040422
-1e-05,25237.917685,-0.011799
6e-05,25237.921685,0.055393
-0.00013,25237.925686,-0.125031
4e-05,25237.929686,0.04229
-6e-05,25237.933686,-0.059847
0.0,25237.937686,0.00442
-0.00013,25237.941686,-0.12661
-2e-05,25237.945686,-0.017321
-5e-05,25237.949687,-0.053007
-0.00012,25237.953687,-0.124828
-6e-05,25237.957687,-0.063575
-9e-05,25237.961687,-0.090932
-0.0002,25237.965687,-0.195296
-7e-05,25237.969688,-0.071176
-0.00019,25237.973688,-0.192637
-6e-05,25237.977688,-0.061537
-0.00012,25237.981688,-0.120716
-0.0001,25237.985688,-0.098833
-0.00014,25237.989688,-0.136221
-0.00018,25237.993689,-0.181643
-0.00013,25237.997689,-0.132234
-0.00019,25238.001689,-0.192356
-0.0002,25238.005689,-0.20077
-0.00013,25238.009689,-0.134124
-0.00014,25238.013689,-0.142256
-0.00018,25238.01769,-0.175375
-0.00021,25238.02169,-0.212147
-0.00021,25238.02569,-0.208969
-0.00016,25238.02969,-0.159955
-0.00023,25238.03369,-0.228198
-0.00027,25238.037691,-0.271835
-0.00018,25238.041691,-0.182784
-0.00023,25238.045691,-0.2296
-0.00021,25238.049691,-0.209619
-0.00024,25238.053691,-0.239448
-0.00025,25238.057691,-0.253163
-0.00027,25238.061692,-0.266419
-0.00029,25238.065692,-0.289808
-0.00033,25238.069692,-0.32943
-0.00021,25238.073692,-0.206545
-0.00032,25238.077692,-0.323211
-0.00028,25238.081693,-0.279548
-0.00023,25238.085693,-0.227264
-0.00029,25238.089693,-0.29476
-0.00028,25238.093693,-0.282495
-0.00029,25238.097693,-0.288312
-0.00032,25238.101693,-0.315646
-0.0004,25238.105694,-0.403716
-0.00027,25238.109694,-0.270469
-0.00034,25238.113694,-0.337629
-0.00043,25238.117694,-0.429982
-0.00041,25238.121694,-0.405829
-0.0004,25238.125694,-0.401537
-0.00043,25238.129695,-0.430022
-0.00034,25238.133695,-0.343399
-0.00031,25238.137695,-0.31024
-0.00038,25238.141695,-0.377238
-0.00035,25238.145695,-0.354331
-0.00033,25238.149696,-0.327415
-0.00039,25238.153696,-0.393361
-0.00039,25238.157696,-0.386088
-0.00037,25238.161696,-0.368125
-0.00046,25238.165696,-0.459788
-0.00039,25238.169696,-0.394931
-0.00035,25238.173697,-0.348468
-0.00047,25238.177697,-0.471794
-0.00042,25238.181697,-0.417554
-0.00047,25238.185697,-0.465839
-0.00036,25238.189697,-0.358563
-0.00041,25238.193697,-0.411186
-0.00036,25238.197698,-0.357946
-0.00036,25238.201698,-0.361788
-0.00046,25238.205698,-0.461678
-0.00042,25238.209698,-0.418837
-0.00033,25238.213698,-0.326749
-0.00039,25238.217699,-0.387991
-0.00041,25238.221699,-0.414107
-0.00039,25238.225699,-0.390579
-0.00049,25238.229699,-0.489884
-0.00041,25238.233699,-0.410828
-0.00032,25238.237699,-0.32165
-0.00039,25238.2417,-0.390417
-0.0004,25238.2457,-0.397894
-0.00043,25238.2497,-0.431169
-0.00039,25238.2537,-0.387252
-0.00036,25238.2577,-0.364013
-0.00036,25238.261701,-0.36411
-0.00035,25238.265701,-0.347401
-0.00038,25238.269701,-0.377898
-0.00047,25238.273701,-0.467003
-0.00036,25238.277701,-0.355185
-0.0003,25238.281701,-0.302504
-0.00034,25238.285702,-0.335497
-0.00024,25238.289702,-0.244096
-0.00041,25238.293702,-0.410487
-0.00039,25238.297702,-0.387558
-0.00041,25238.301702,-0.405001
-0.00039,25238.305702,-0.389615
-0.0004,25238.309703,-0.40383
-0.00032,25238.313703,-0.316872
-0.00032,25238.317703,-0.317189
-0.00035,25238.321703,-0.347026
-0.00034,25238.325703,-0.335512
-0.00035,25238.329704,-0.345116
-0.00026,25238.333704,-0.256354
-0.00026,25238.337704,-0.264056
-0.00028,25238.341704,-0.28438
-0.00024,25238.345704,-0.237749
-0.00028,25238.349704,-0.27773
-0.0002,25238.353705,-0.199999
-0.00022,25238.357705,-0.215738
-0.00028,25238.361705,-0.276376
-0.00018,25238.365705,-0.182041
-0.0002,25238.369705,-0.20008
-0.00013,25238.373705,-0.128149
-0.00026,25238.377706,-0.256799
-0.00016,25238.381706,-0.158919
-0.00021,25238.385706,-0.21393
-0.00028,25238.389706,-0.283883
-0.00024,25238.393706,-0.239973
-0.00015,25238.397707,-0.148243
-0.00013,25238.401707,-0.125506
-0.00025,25238.405707,-0.248065
-7e-05,25238.409707,-0.073106
-0.00013,25238.413707,-0.133799
-0.0001,25238.417707,-0.095982
-0.00012,25238.421708,-0.118161
-0.00019,25238.425708,-0.192475
-0.00022,25238.429708,-0.224128
-5e-05,25238.433708,-0.046148
-0.00011,25238.437708,-0.107009
-9e-05,25238.441709,-0.088521
-0.00014,25238.445709,-0.136653
-9e-05,25238.449709,-0.092341
-4e-05,25238.453709,-0.04322
3e-05,25238.457709,0.025544
-5e-05,25238.461709,-0.045346
-5e-05,25238.46571,-0.045774
-0.00014,25238.46971,-0.143614
4e-05,25238.47371,0.038403
-4e-05,25238.47771,-0.044365
4e-05,25238.48171,0.03793
2e-05,25238.48571,0.018117
-1e-05,25238.489711,-0.005413
0.0,25238.493711,0.001163
-1e-05,25238.497711,-0.014379
4e-05,25238.501711,0.039937
5e-05,25238.505711,0.049201
8e-05,25238.509712,0.079112
0.0001,25238.513712,0.095473
0.00014,25238.517712,0.141806
8e-05,25238.521712,0.079801
-2e-05,25238.525712,-0.022642
4e-05,25238.529712,0.042586
0.00012,25238.533713,0.115282
0.00016,25238.537713,0.157936
3e-05,25238.541713,0.028702
4e-05,25238.545713,0.040026
0.0001,25238.549713,0.096634
0.00017,25238.553713,0.168544
0.0001,25238.557714,0.099371
0.00022,25238.561714,0.215301
0.0001,25238.565714,0.103094
0.00016,25238.569714,0.161657
5e-05,25238.573714,0.049642
0.00021,25238.577715,0.209822
0.00019,25238.581715,0.19046
0.00019,25238.585715,0.191228
0.0002,25238.589715,0.196073
0.0002,25238.593715,0.203612
0.00018,25238.597715,0.179431
0.00019,25238.601716,0.190505
0.00034,25238.605716,0.33816
0.00021,25238.609716,0.214767
0.00028,25238.613716,0.278828
0.00024,25238.617716,0.238971
0.00028,25238.621717,0.279454
0.00018,25238.625717,0.176144
0.00026,25238.629717,0.256403
0.00034,25238.633717,0.342278
0.00088,25238.637717,0.877014
0.00138,25238.641717,1.384948
0.001,25238.645718,0.997371
0.0005,25238.649718,0.502857
0.00036,25238.653718,0.361912
0.0003,25238.657718,0.302182
0.00032,25238.661718,0.316489
0.00024,25238.665718,0.243057
0.00032,25238.669719,0.323773
0.00038,25238.673719,0.375245
0.00028,25238.677719,0.280437
0.00029,25238.681719,0.288488
0.00039,25238.685719,0.393547
0.00041,25238.68972,0.405858
0.00037,25238.69372,0.370059
0.00034,25238.69772,0.337128
0.0004,25238.70172,0.395369
0.00034,25238.70572,0.335742
0.00028,25238.70972,0.28331
0.00032,25238.713721,0.322059
0.00032,25238.717721,0.319016
0.00047,25238.721721,0.471323
0.00043,25238.725721,0.428735
0.0004,25238.729721,0.400695
0.00041,25238.733721,0.412407
0.00038,25238.737722,0.382393
0.00043,25238.741722,0.425261
0.00043,25238.745722,0.426031
0.0003,25238.749722,0.303056
0.00045,25238.753722,0.445877
0.00043,25238.757723,0.434181
0.00036,25238.761723,0.355201
0.0004,25238.765723,0.402378
0.00036,25238.769723,0.356598
0.00045,25238.773723,0.454754
0.00035,25238.777723,0.354541
0.00044,25238.781724,0.436339
0.00039,25238.785724,0.385069
0.00045,25238.789724,0.4528
0.00036,25238.793724,0.361155
0.00039,25238.797724,0.393076
0.00043,25238.801725,0.432213
0.00041,25238.805725,0.411685
0.00042,25238.809725,0.421202
0.00049,25238.813725,0.493545
0.00038,25238.817725,0.384435
0.00034,25238.821725,0.339817
0.00036,25238.825726,0.357798
0.0003,25238.829726,0.302822
0.00034,25238.833726,0.337737
0.00041,25238.837726,0.413862
0.00043,25238.841726,0.434606
0.00039,25238.845726,0.386884
0.00034,25238.849727,0.337124
0.00023,25238.853727,0.234462
0.0004,25238.857727,0.398366
0.00037,25238.861727,0.372643
0.00037,25238.865727,0.37318
0.00034,25238.869728,0.335619
0.00031,25238.873728,0.312331
0.00029,25238.877728,0.287959
0.00037,25238.881728,0.372627
0.00041,25238.885728,0.413092
0.00036,25238.889728,0.359875
0.00027,25238.893729,0.272541
0.00043,25238.897729,0.433926
0.00036,25238.901729,0.362062
0.0003,25238.905729,0.297891
0.00025,25238.909729,0.250775
0.0003,25238.913729,0.295606
0.00023,25238.91773,0.23346
0.0003,25238.92173,0.300151
0.00027,25238.92573,0.265752
0.00033,25238.92973,0.33389
0.0002,25238.93373,0.202244
0.00013,25238.937731,0.13433
0.00016,25238.941731,0.159264
0.00027,25238.945731,0.266433
0.00022,25238.949731,0.220757
0.00024,25238.953731,0.241593
0.00015,25238.957731,0.150998
0.00022,25238.961732,0.215556
0.00022,25238.965732,0.219293
0.00012,25238.969732,0.116773
0.00024,25238.973732,0.235361
0.00012,25238.977732,0.115382
4e-05,25238.981733,0.041044
0.00019,25238.985733,0.190965
0.00014,25238.989733,0.139508
0.00011,25238.993733,0.108895
6e-05,25238.997733,0.055276
0.0001,25239.001733,0.098595
0.00019,25239.005734,0.192592
0.00014,25239.009734,0.140102
9e-05,25239.013734,0.087744
9e-05,25239.017734,0.089292
9e-05,25239.021734,0.091629
7e-05,25239.025734,0.071237
0.00011,25239.029735,0.109203
0.00013,25239.033735,0.130079
3e-05,25239.037735,0.0258
5e-05,25239.041735,0.052872
-1e-05,25239.045735,-0.007974
3e-05,25239.049736,0.035
-2e-05,25239.053736,-0.018753
-6e-05,25239.057736,-0.057096
-4e-05,25239.061736,-0.040878
-8e-05,25239.065736,-0.080506
5e-05,25239.069736,0.051378
-8e-05,25239.073737,-0.076082
-6e-05,25239.077737,-0.060864
-7e-05,25239.081737,-0.074529
2e-05,25239.085737,0.022291
-0.00013,25239.089737,-0.134848
-0.00014,25239.093737,-0.140283
-0.00017,25239.097738,-0.172413
1e-05,25239.101738,0.006866
-4e-05,25239.105738,-0.037695
-3e-05,25239.109738,-0.034277
-2e-05,25239.113738,-0.022886
-0.00013,25239.117739,-0.134774
-9e-05,25239.121739,-0.085212
-0.00016,25239.125739,-0.160214
-0.00017,25239.129739,-0.170038
-0.00013,25239.133739,-0.133348
-0.0002,25239.137739,-0.195762
-0.00024,25239.14174,-0.235442
-0.00022,25239.14574,-0.217578
-0.00016,25239.14974,-0.161825
-0.00024,25239.15374,-0.235793
-0.00013,25239.15774,-0.13149
-0.00026,25239.161741,-0.262608
-0.00023,25239.165741,-0.234299
-0.0002,25239.169741,-0.203216
-0.00027,25239.173741,-0.270327
-0.0002,25239.177741,-0.202603
-0.00025,25239.181741,-0.249476
-0.00024,25239.185742,-0.239733
-0.00028,25239.189742,-0.281858
-0.00034,25239.193742,-0.342885
-0.00023,25239.197742,-0.234766
-0.00028,25239.201742,-0.275269
-0.0003,25239.205742,-0.29813
-0.00027,25239.209743,-0.269954
-0.00029,25239.213743,-0.292415
-0.00028,25239.217743,-0.279511
-0.00038,25239.221743,-0.378003
-0.00028,25239.225743,-0.282719
-0.0003,25239.229744,-0.302059
-0.00036,25239.233744,-0.359522
-0.00032,25239.237744,-0.317111
-0.00035,25239.241744,-0.345781
-0.0003,25239.245744,-0.302479
-0.00032,25239.249744,-0.31645
-0.00033,25239.253745,-0.331244
-0.00037,25239.257745,-0.374389
-0.00035,25239.261745,-0.348754
-0.00031,25239.265745,-0.313946
-0.00037,25239.269745,-0.366672
-0.00031,25239.273745,-0.305811
-0.00036,25239.277746,-0.358952
-0.00039,25239.281746,-0.390745
-0.00042,25239.285746,-0.422974
-0.00035,25239.289746,-0.346719
-0.00034,25239.293746,-0.343142
-0.00048,25239.297747,-0.480341
-0.00045,25239.301747,-0.44941
-0.00043,25239.305747,-0.43165
-0.00043,25239.309747,-0.430112
-0.00039,25239.313747,-0.390139
-0.00039,25239.317747,-0.385761
-0.0004,25239.321748,-0.398113
-0.00034,25239.325748,-0.343641
-0.00037,25239.329748,-0.370213
-0.00041,25239.333748,-0.410064
-0.00046,25239.337748,-0.455468
-0.00042,25239.341749,-0.421356
-0.00045,25239.345749,-0.446838
-0.00046,25239.349749,-0.457686
-0.00038,25239.353749,-0.384186
-0.00046,25239.357749,-0.459079
-0.00039,25239.361749,-0.3864
-0.00039,25239.36575,-0.389038
-0.00038,25239.36975,-0.375833
-0.0004,25239.37375,-0.404129
-0.00039,25239.37775,-0.387682
-0.00041,25239.38175,-0.406777
-0.00037,25239.38575,-0.367619
-0.00035,25239.389751,-0.350026
-0.00045,25239.393751,-0.449343
-0.00031,25239.397751,-0.306791
-0.00039,25239.401751,-0.392215
-0.00036,25239.405751,-0.362934
-0.0004,25239.409752,-0.402189
-0.00036,25239.413752,-0.358361
-0.00033,25239.417752,-0.326655
-0.00031,25239.421752,-0.308675
-0.00033,25239.425752,-0.332989
-0.00037,25239.429752,-0.37003
-0.00037,25239.433753,-0.368527
-0.00033,25239.437753,-0.331865
-0.00034,25239.441753,-0.343861
-0.00035,25239.445753,-0.346585
-0.00025,25239.449753,-0.246178
-0.00041,25239.453754,-0.409319
-0.00037,25239.457754,-0.374266
-0.00021,25239.461754,-0.207769
-0.00026,25239.465754,-0.264201
-0.00027,25239.469754,-0.269779
-0.00021,25239.473754,-0.2084
-0.00025,25239.477755,-0.251656
-0.00033,25239.481755,-0.326582
-0.00028,25239.485755,-0.276756
-0.00028,25239.489755,-0.276485
-0.0003,25239.493755,-0.298563
-0.00017,25239.497755,-0.169722
-0.00036,25239.501756,-0.363618
-0.00014,25239.505756,-0.140408
-0.0003,25239.509756,-0.297234
-0.00024,25239.513756,-0.23829
-0.00028,25239.517756,-0.275791
-0.00025,25239.521757,-0.251986
-0.00018,25239.525757,-0.183027
-0.00022,25239.529757,-0.219507
-0.0002,25239.533757,-0.204765
-8e-05,25239.537757,-0.084623
-0.00016,25239.541757,-0.164274
-0.00023,25239.545758,-0.22813
-0.00022,25239.549758,-0.21557
-0.00011,25239.553758,-0.106298
-0.0002,25239.557758,-0.200405
-0.00015,25239.561758,-0.151089
-0.00015,25239.565758,-0.149332
-0.00011,25239.569759,-0.111285
-9e-05,25239.573759,-0.08958
-0.0001,25239.577759,-0.101399
-0.0001,25239.581759,-0.104682
-6e-05,25239.585759,-0.055809
-8e-05,25239.58976,-0.079799
-3e-05,25239.59376,-0.025511
3e-05,25239.59776,0.032423
2e-05,25239.60176,0.018037
-0.0001,25239.60576,-0.095856
-5e-05,25239.60976,-0.050587
-7e-05,25239.613761,-0.073751
3e-05,25239.617761,0.029993
7e-05,25239.621761,0.073317
-0.00011,25239.625761,-0.107651
-4e-05,25239.629761,-0.037149
5e-05,25239.633762,0.050023
8e-05,25239.637762,0.084041
5e-05,25239.641762,0.050171
3e-05,25239.645762,0.02919
-7e-05,25239.649762,-0.067712
0.00012,25239.653762,0.120278
6e-05,25239.657763,0.063284
3e-05,25239.661763,0.02532
7e-05,25239.665763,0.073729
7e-05,25239.669763,0.071614
8e-05,25239.673763,0.079704
9e-05,25239.677763,0.085231
0.00018,25239.681764,0.17994
0.00015,25239.685764,0.145442
0.00016,25239.689764,0.15568
0.00017,25239.693764,0.168221
9e-05,25239.697764,0.089677
0.00014,25239.701765,0.136997
0.00011,25239.705765,0.105217
0.00014,25239.709765,0.137192
0.00012,25239.713765,0.124927
0.00011,25239.717765,0.108235
0.00024,25239.721765,0.24165
0.00018,25239.725766,0.179331
0.0002,25239.729766,0.199272
0.00014,25239.733766,0.144363
0.00026,25239.737766,0.262041
0.00027,25239.741766,0.266315
0.00023,25239.745766,0.234029
0.0003,25239.749767,0.304894
0.00031,25239.753767,0.306128
0.00025,25239.757767,0.249018
0.00029,25239.761767,0.288269
0.00036,25239.765767,0.363573
0.00061,25239.769768,0.613918
0.00136,25239.773768,1.361635
0.00124,25239.777768,1.243016
0.00056,25239.781768,0.557323
0.00041,25239.785768,0.414833
0.00033,25239.789768,0.330168
0.00036,25239.793769,0.364457
0.00037,25239.797769,0.366918
0.00039,25239.801769,0.387505
0.00032,25239.805769,0.324281
0.00036,25239.809769,0.356892
0.0004,25239.81377,0.396202
0.00032,25239.81777,0.315572
0.00042,25239.82177,0.416247
0.00039,25239.82577,0.388046
0.00038,25239.82977,0.381155
0.0004,25239.83377,0.400421
0.00037,25239.837771,0.367062
0.00033,25239.841771,0.333867
0.0004,25239.845771,0.404593
0.00033,25239.849771,0.326078
0.00028,25239.853771,0.27887
0.00036,25239.857771,0.364766
0.00033,25239.861772,0.334756
0.00037,25239.865772,0.367189
0.00045,25239.869772,0.446379
0.00036,25239.873772,0.358365
0.00032,25239.877772,0.318294
0.00044,25239.881773,0.443068
0.00047,25239.885773,0.470788
0.00044,25239.889773,0.439712
0.00037,25239.893773,0.371101
0.00035,25239.897773,0.353466
0.00033,25239.901773,0.330329
0.00042,25239.905774,0.420957
0.00039,25239.909774,0.387023
0.00041,25239.913774,0.410853
0.00049,25239.917774,0.486954
0.0004,25239.921774,0.398095
0.00033,25239.925774,0.332635
0.00031,25239.929775,0.308851
0.00039,25239.933775,0.388934
0.00042,25239.937775,0.418871
0.00033,25239.941775,0.332086
0.0004,25239.945775,0.40414
0.00032,25239.949776,0.322345
0.00037,25239.953776,0.36714
0.00042,25239.957776,0.422831
0.00032,25239.961776,0.315109
0.00037,25239.965776,0.374945
0.00033,25239.969776,0.325528
0.00042,25239.973777,0.415454
0.00041,25239.977777,0.411112
0.00038,25239.981777,0.377289
0.00038,25239.985777,0.378657
0.00034,25239.989777,0.33521
0.00021,25239.993778,0.211389
0.00035,25239.997778,0.348017
0.00035,25240.001778,0.350553
0.00028,25240.005778,0.283638
0.00034,25240.009778,0.335322
0.00036,25240.013778,0.356242
0.00033,25240.017779,0.3262
0.00024,25240.021779,0.236577
0.00025,25240.025779,0.252041
0.00037,25240.029779,0.373529
0.00031,25240.033779,0.309004
0.00033,25240.037779,0.32504
0.00027,25240.04178,0.269305
0.00036,25240.04578,0.360656
0.00023,25240.04978,0.232318
0.00031,25240.05378,0.309425
0.00029,25240.05778,0.286607
